Date,Open,High,Low,Close,Adj Close,Volume
5/22/2011,3872.211914,3872.211914,3760.791992,3832.429932,3832.316162,20739638000
5/29/2011,3831.427002,3856.614014,3812.431885,3844.02002,3843.905762,9575550400
6/5/2011,3843.739014,3843.739014,3779.274902,3787.647949,3787.5354,17760707600
6/12/2011,3787.368896,3809.697021,3704.583984,3721.383057,3721.272705,14045547600
6/19/2011,3722.579102,3854.180908,3710.815918,3848.558105,3848.443848,13257759200
6/26/2011,3848.374023,3956.775879,3806.715088,3927.0979,3926.981445,9559849400
7/3/2011,3927.188965,4005.686035,3890.550049,4003.690918,4003.572021,13633576400
7/10/2011,4002.759033,4024.0271,3926.826904,4023.201904,4023.08252,15110586200
7/17/2011,4024.134033,4109.083984,4002.456055,4106.821777,4106.700195,22832954000
7/24/2011,4104.462891,4177.73877,4067.236084,4130.799805,4130.677246,26194616800
7/31/2011,4131.731934,4195.724121,3866.711914,3921.643066,3921.526611,17305923600
8/7/2011,3920.816895,3926.552002,3590.941895,3890.525879,3890.4104,28654513200
8/14/2011,3890.802002,4020.993896,3823.373047,3842.748047,3842.633789,11149526800
8/21/2011,3843.679932,3906.491943,3761.024902,3841.730957,3841.616943,15289637200
8/28/2011,3841.730957,3841.730957,3841.730957,3841.730957,3841.616943,
9/4/2011,3842.648926,4028.483887,3829.608887,3998.501953,3998.383301,11167352200
9/11/2011,3997.219971,3997.219971,3710.092041,3835.180908,3835.067139,13681163400
9/18/2011,3834.081055,3834.081055,3258.37207,3426.345947,3426.244385,14093373600
9/25/2011,3425.602051,3579.662109,3217.950928,3549.031982,3548.926514,15869379600
10/2/2011,3548.115967,3548.115967,3256.441895,3425.684082,3425.58252,14631075600
10/9/2011,3424.569092,3702.756104,3413.26709,3664.679932,3664.571045,22723195800
10/16/2011,3665.320068,3730.302979,3580.769043,3620.664063,3620.556396,23683863600
10/23/2011,3621.12207,3875.112061,3621.12207,3829.959961,3829.846191,10858446600
10/30/2011,3830.875,3830.875,3624.228027,3783.62793,3783.515625,16157618800
11/6/2011,3783.080078,3859.0979,3748.086914,3778.88501,3778.772949,10855171200
11/13/2011,3779.341064,3833.233887,3745.143066,3754.5,3754.388428,11126217200
11/20/2011,3754.227051,3754.227051,3628.758057,3637.191895,3637.08374,9091797000
11/27/2011,3637.918945,3811.543945,3618.968994,3779.835938,3779.723877,11030398000
12/4/2011,3780.562012,3793.495117,3728.733887,3759.608887,3759.497314,10621827400
12/11/2011,3761.077881,3803.705078,3666.249023,3768.354004,3768.241943,15295382400
12/18/2011,3768.263916,3821.988037,3745.044922,3797.150879,3797.038086,7098138400
12/25/2011,3796.969971,3825.962891,3736.227051,3821.991943,3821.878662,3266783000
1/1/2012,3808.688965,3924.050049,3808.688965,3869.415039,3869.300049,12332925200
1/8/2012,3868.783936,3954.855957,3848.343018,3935.325928,3935.209229,15973360400
1/15/2012,3935.236084,4027.893066,3894.831055,3986.514893,3986.396484,16357418400
1/22/2012,3986.965088,4038.784912,3948.959961,3986.409912,3986.291504,4726740000
1/29/2012,3986.139893,4025.938965,3896.399902,4015.948975,4015.82959,14583427800
2/5/2012,4015.769043,4040.082031,3895.612061,3912.393066,3912.2771,14079951400
2/12/2012,3912.48291,3976.582031,3906.909912,3976.541992,3976.423828,11742479600
2/19/2012,3980.163086,4008.227051,3850.12793,3894.562012,3894.446533,10139784000
2/26/2012,3894.197021,4005.155029,3838.539063,4004.86792,4004.749023,10557146000
3/4/2012,4004.759033,4004.759033,3929.194092,3991.543945,3991.425537,3782940600
3/11/2012,3984.175049,4065.704102,3969,4028.537109,4028.417725,5123324400
3/18/2012,4028.9021,4044.153076,4003.516113,4041.559082,4041.439209,9918218400
3/25/2012,4041.739014,4129.333008,4011.933105,4121.550781,4121.428223,12064908600
4/1/2012,4121.819824,4232.922852,4109.318848,4166.374023,4166.250488,15645804600
